task_id,request_id,title,created_date,module,scheduled_start_time,scheduled_end_time,actual_start_time,actual_end_time,status_id,status_name,group_name,group_id,owner_Email,owner_Name,owner_id,CreatedBy_Email,CreatedBy_Name,CreatedBy_id,Priority_name,percentage_completion,Estimated_effort_days,task_type_name,Task_order,overdue,ticket_id,subject,description,site_id,site_name
1989000004528369,1989000000266710,,"{'display_value': 'Jul 31, 2024 01:08 AM', 'value': '1722368307990'}",,"{'display_value': 'Sep 16, 2024 07:25 AM', 'value': '1726451700000'}","{'display_value': 'Oct 11, 2024 08:25 AM', 'value': '1728615300000'}",,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI scheduled adherence report (BI-FY25-Unplanned),,,
1989000004521227,1989000000259911,,"{'display_value': 'Jul 30, 2024 06:20 AM', 'value': '1722300647978'}",,,"{'display_value': 'Oct 31, 2024 10:43 PM', 'value': '1730394780000'}",,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: NPD Planning items (BI-FY25-Unplanned),,,
1989000004518015,1989000000254125,,"{'display_value': 'Jul 29, 2024 03:30 PM', 'value': '1722247226987'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Change for Sales Dashboard (BI-FY25-Unplanned),,,
1989000004516001,1989000000255913,,"{'display_value': 'Jul 29, 2024 12:34 PM', 'value': '1722236659660'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,P&C dashboard - Interface design,,,
1989000004513155,1989000000254125,,"{'display_value': 'Jul 29, 2024 11:32 AM', 'value': '1722232935611'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FY25 cost is not coming in cost component report- sales view,,,
1989000004501335,1989000000261846,,"{'display_value': 'Jul 29, 2024 05:06 AM', 'value': '1722209815217'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RDM - data refresh issues,,,
1989000004482653,1989000000232923,,"{'display_value': 'Jul 26, 2024 09:48 AM', 'value': '1721967507927'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,July F25 FRT PRO Load,,,
1989000004480249,1989000003571167,,"{'display_value': 'Jul 26, 2024 04:48 AM', 'value': '1721949499194'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,possible BI / RDM issue,,,
1989000004480081,1989000000259911,,"{'display_value': 'Jul 26, 2024 03:13 AM', 'value': '1721943827907'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,CMT Error,,,
1989000004466841,1989000000226359,,"{'display_value': 'Jul 25, 2024 10:10 AM', 'value': '1721882418951'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,001 Milk Solids Composition Report [BI-FY25-Unplanned],,,
1989000004458632,1989000000258546,,"{'display_value': 'Jul 24, 2024 06:42 AM', 'value': '1721783538685'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Budget Data Recon in OPS-PL report,,,
1989000004451033,1989000000253239,,"{'display_value': 'Jul 22, 2024 08:36 PM', 'value': '1721660809783'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: [Bulla] REQ0249634 - SAP Kernel Update,,,
1989000004443090,1989000000275213,,"{'display_value': 'Jul 22, 2024 12:18 PM', 'value': '1721630915815'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Certificate failure while LinFox sharepoints download - DIFOT,,,
1989000004403882,1989000000254090,,"{'display_value': 'Jul 17, 2024 05:14 AM', 'value': '1721173489639'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Cost Centre Financial Report By Senior Management (10).xlsx,,,
1989000004403746,1989000000254819,,"{'display_value': 'Jul 17, 2024 04:28 AM', 'value': '1721170725306'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,CSA report (BI-FY25-Unplanned),,,
1989000004403304,1989000000261839,,"{'display_value': 'Jul 16, 2024 10:38 AM', 'value': '1721106506317'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Coles Collaborative File,,,
1989000004403258,1989000000272344,,"{'display_value': 'Jul 16, 2024 10:26 AM', 'value': '1721105776600'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: CSL Projection Report Questions (MS Teams),,,
1989000004403081,1989000000255913,,"{'display_value': 'Jul 16, 2024 08:45 AM', 'value': '1721099747335'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Migration of BI SSRS reports to PowerBI,,,
1989000004401779,1989000000275213,,"{'display_value': 'Jul 16, 2024 06:57 AM', 'value': '1721093265199'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Onboarding Doc Validation.,,,
1989000004394717,1989000000255302,,"{'display_value': 'Jul 16, 2024 05:33 AM', 'value': '1721088210696'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,PPV_FI report view assistance,,,
1989000004394175,1989000000255302,,"{'display_value': 'Jul 15, 2024 09:29 AM', 'value': '1721015990078'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,"RE: I dont think the latets PPV BI finance report has been made live, can you please confirm?",,,
1989000004394007,1989000000254125,,"{'display_value': 'Jul 15, 2024 07:43 AM', 'value': '1721009598264'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,PMR recovery data source,,,
1989000004383558,1989000000269087,,"{'display_value': 'Jul 15, 2024 02:51 AM', 'value': '1720992081031'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Report,,,
1989000004379676,1989000000228019,,"{'display_value': 'Jul 12, 2024 04:49 AM', 'value': '1720739978528'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: New Material Status '08 – FG – High Risk’ - Impact to BI Reports/Dashboards,,,
1989000004354515,1989000000254125,,"{'display_value': 'Jul 9, 2024 11:46 AM', 'value': '1720505769721'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,Repack to original and mix line,,,
1989000004354091,1989000000254090,,"{'display_value': 'Jul 9, 2024 06:26 AM', 'value': '1720486608086'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Refer to previous ticket 92279,,,
1989000004340615,1989000000252979,,"{'display_value': 'Jul 8, 2024 06:31 AM', 'value': '1720400516132'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Actual in RDM,,,
1989000004317214,1989000000252979,,"{'display_value': 'Jul 5, 2024 05:39 AM', 'value': '1720138181849'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Forecast is missing,,,
1989000004316570,1989000000228717,,"{'display_value': 'Jul 5, 2024 05:33 AM', 'value': '1720137791285'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,could you plese add below to AP parked dashboard?,,,
1989000004311332,1989000000261839,,"{'display_value': 'Jul 4, 2024 05:05 AM', 'value': '1720049700907'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Coles Collaborative Forecast,,,
1989000004304603,1989000000272344,,"{'display_value': 'Jul 3, 2024 09:07 AM', 'value': '1719977851749'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Tracking Signal for Month 12,,,
1989000004304409,1989000000254090,,"{'display_value': 'Jul 3, 2024 05:49 AM', 'value': '1719965990426'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: OPS0301-Operations PL report Actuals.xlsx,,,
1989000004293604,1989000000253339,,"{'display_value': 'Jul 2, 2024 10:11 AM', 'value': '1719895278942'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: new BI AVD UAT phase,,,
1989000004265854,1989000000275213,,"{'display_value': 'Jun 28, 2024 10:41 AM', 'value': '1719551519016'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,IT Scheduled Maintenance Melbi4 database - 3rd -July -2024 - 6PM,,,
1989000004258639,1989000000254125,,"{'display_value': 'Jun 26, 2024 07:00 AM', 'value': '1719365429298'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,VPCM -FRT.xlsx,,,
1989000004258281,1989000000224042,,"{'display_value': 'Jun 26, 2024 04:27 AM', 'value': '1719356273824'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Has BI Updated overnight,,,
1989000004244761,1989000000232923,,"{'display_value': 'Jun 25, 2024 01:34 PM', 'value': '1719302689450'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,June F24 FRT PRO Load,,,
1989000004249593,1989000000224042,,"{'display_value': 'Jun 25, 2024 09:51 AM', 'value': '1719289316096'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Unable to refresh Projected FG Inventory Report,,,
1989000004240891,1989000003023795,,"{'display_value': 'Jun 24, 2024 12:20 PM', 'value': '1719211835299'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Refresh failed: Bulla Inventory Dashboard - Finished Product has failed to refresh,,,
1989000004240755,1989000000254090,,"{'display_value': 'Jun 24, 2024 10:58 AM', 'value': '1719206905035'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Analysis Error in Excel,,,
1989000004240587,1989000000226213,,"{'display_value': 'Jun 24, 2024 07:37 AM', 'value': '1719194866726'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI update,,,
1989000004220221,1989000000272344,,"{'display_value': 'Jun 21, 2024 06:02 AM', 'value': '1718929957833'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Could you please add Ashleigh to the AP Dashboard,,,
1989000004204001,1989000000253239,,"{'display_value': 'Jun 19, 2024 11:32 PM', 'value': '1718820178228'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Masterdata RDM job delay,,,
1989000004184189,1989000000226173,,"{'display_value': 'Jun 18, 2024 12:17 PM', 'value': '1718693228500'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Updated F25 COGs Marked in SAP,,,
1989000004180987,1989000000254132,,"{'display_value': 'Jun 18, 2024 10:55 AM', 'value': '1718688301971'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Fw: V15 Budget cogs load,,,
1989000004163529,1989000000224042,,"{'display_value': 'Jun 17, 2024 05:18 AM', 'value': '1718581719147'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,Bulla Inventory Dashboard,,,
1989000004152832,1989000000252979,,"{'display_value': 'Jun 14, 2024 11:29 AM', 'value': '1718344773728'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Budget F25 load,,,
1989000004152770,1989000000254132,,"{'display_value': 'Jun 14, 2024 10:31 AM', 'value': '1718341292054'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Fw: Budget upload file V12,,,
1989000004152706,1989000000226173,,"{'display_value': 'Jun 14, 2024 09:58 AM', 'value': '1718339282542'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Update COGs Comparison Report,,,
1989000004143308,1989000000228593,,"{'display_value': 'Jun 13, 2024 06:02 AM', 'value': '1718238771364'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: Book4.xlsx,,,
1989000004141239,1989000000254132,,"{'display_value': 'Jun 12, 2024 01:36 PM', 'value': '1718179619140'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Fw: Budget file to upload - V9,,,
1989000004135505,1989000000254132,,"{'display_value': 'Jun 12, 2024 07:49 AM', 'value': '1718158783378'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Fw: Budget load fil - V7 R&F,,,
1989000004135487,1989000000255913,,"{'display_value': 'Jun 12, 2024 07:34 AM', 'value': '1718157868091'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Yearend activities for FY24,,,
1989000004135257,1989000000256506,,"{'display_value': 'Jun 12, 2024 04:31 AM', 'value': '1718146913699'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Logistics BI dashboard / DIFOT,,,
1989000004116461,1989000000258546,,"{'display_value': 'Jun 11, 2024 08:52 AM', 'value': '1718076120241'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: Cost Centre detail report,,,
1989000004102428,1989000000254132,,"{'display_value': 'Jun 7, 2024 10:19 AM', 'value': '1717735791191'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Budget upload file V7 - pls load,,,
1989000004095384,1989000000228019,,"{'display_value': 'Jun 6, 2024 09:22 AM', 'value': '1717645962425'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Days Cover Calculation with 3PL Stocks Included,,,
1989000004095256,1989000000259911,,"{'display_value': 'Jun 6, 2024 08:39 AM', 'value': '1717643399953'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Greenfields - Preferred Production Line setup [BI-FY25-Unplanned],,,
1989000004084515,1989000000226350,,"{'display_value': 'Jun 5, 2024 03:08 AM', 'value': '1717537101004'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: SV FZ NDC 5/6  $777 M,,,
1989000004084377,1989000000254132,,"{'display_value': 'Jun 4, 2024 01:24 PM', 'value': '1717487671370'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Fw: Budget F25 upload file 04/06/25,,,
1989000004063689,1989000000224042,,"{'display_value': 'Jun 3, 2024 05:06 AM', 'value': '1717371368629'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Report - Weekly Stocks Below Target Days - Frozen,,,
1989000004063293,1989000000252979,,"{'display_value': 'May 31, 2024 12:22 PM', 'value': '1717138330548'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RDM load for Freight,,,
1989000004036167,1989000000232939,,"{'display_value': 'May 29, 2024 05:44 AM', 'value': '1716941688681'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: 1000230 keep missing from shortage report,,,
1989000004023940,1989000000226368,,"{'display_value': 'May 27, 2024 01:31 PM', 'value': '1716796905766'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,Diversity / Inclusion Dashboard,,,
1989000004018139,1989000000232923,,"{'display_value': 'May 27, 2024 04:48 AM', 'value': '1716765507122'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Blueshift Cube Replacement with Odata,,,
1989000004005903,1989000000232923,,"{'display_value': 'May 25, 2024 10:20 AM', 'value': '1716612611422'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,May F24 FRT PRO Load,,,
1989000004005355,1989000000254132,,"{'display_value': 'May 24, 2024 09:33 AM', 'value': '1716523432206'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Re: Budget upload file 240524,,,
1989000003995528,1989000000254132,,"{'display_value': 'May 23, 2024 09:25 AM', 'value': '1716436522708'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Budget file upload - removing Aldi 75k cases,,,
1989000003987612,1989000000228919,,"{'display_value': 'May 23, 2024 06:56 AM', 'value': '1716427577875'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,Sales Actual Reporting (BI-FY25),,,
1989000003987580,1989000000226359,,"{'display_value': 'May 23, 2024 06:17 AM', 'value': '1716425253481'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,MB51 Type report for DSU,,,
1989000003987372,1989000000255033,,"{'display_value': 'May 23, 2024 04:50 AM', 'value': '1716420013426'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Create ARIA Dashboard for Consequence Management (BI-FY25-Planned),,,
1989000003989437,1989000000261839,,"{'display_value': 'May 22, 2024 08:46 AM', 'value': '1716347765123'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Coles Collaborative Forecast - new Coles data format,,,
1989000003989173,1989000000259911,,"{'display_value': 'May 22, 2024 04:51 AM', 'value': '1716333707954'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RDM does not appear to have updated overnight,,,
1989000003989053,1989000000254132,,"{'display_value': 'May 21, 2024 01:42 PM', 'value': '1716279166187'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,VPCM - BUD vs LYC,,,
1989000003979709,1989000000254132,,"{'display_value': 'May 21, 2024 09:57 AM', 'value': '1716265664792'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Bud F25 VPCM vs RDM variance,,,
1989000003979317,1989000000254125,,"{'display_value': 'May 21, 2024 06:21 AM', 'value': '1716252686747'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: F25 Budget CMT,,,
1989000003971377,1989000000232923,,"{'display_value': 'May 20, 2024 11:48 AM', 'value': '1716185895517'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Missing Freight - F25 NPD,,,
1989000003957881,1989000000226966,,"{'display_value': 'May 20, 2024 05:58 AM', 'value': '1716164881201'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Data Issues,,,
1989000003957511,1989000000254125,,"{'display_value': 'May 17, 2024 11:51 AM', 'value': '1715926893690'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,F25 Budget CMT,,,
1989000003957291,1989000000232939,,"{'display_value': 'May 17, 2024 09:14 AM', 'value': '1715917475788'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,MMBE report pallet conversion issue based on batch,,,
1989000003948149,1989000000228717,,"{'display_value': 'May 16, 2024 07:10 AM', 'value': '1715823602336'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,could you please add below to AP Parked Dashboard.,,,
1989000003947137,1989000000226173,,"{'display_value': 'May 16, 2024 05:54 AM', 'value': '1715819098681'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,F25 Mark COGs,,,
1989000003940817,1989000000261839,,"{'display_value': 'May 15, 2024 12:28 PM', 'value': '1715756310433'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI report issue - Coles Collab file,,,
1989000003940487,1989000000255284,,"{'display_value': 'May 15, 2024 08:18 AM', 'value': '1715741295188'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,PPV on purchased materials,,,
1989000003917284,1989000000226310,,"{'display_value': 'May 13, 2024 09:17 AM', 'value': '1715572021098'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: SKU Inventory SS,,,
1989000003905992,1989000000232923,,"{'display_value': 'May 13, 2024 05:31 AM', 'value': '1715558501543'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,SAC File Server Connection Query,,,
1989000003903888,1989000000272344,,"{'display_value': 'May 10, 2024 10:00 AM', 'value': '1715315407413'}",,,,,,1989000000045001,Cancelled,BI,1989000000279305,,,,,,,,,,,,,,Ticket Merge testing,,,
1989000003903553,1989000000228717,,"{'display_value': 'May 10, 2024 04:40 AM', 'value': '1715296239270'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,could you please add below to the AP Parked Dashboard.,,,
1989000003904085,1989000000275213,,"{'display_value': 'May 9, 2024 10:52 PM', 'value': '1715275377734'}",,,,,,1989000000045001,Cancelled,BI,1989000000279305,,,,,,,,,,,,,,Consumer Complaints,,,
1989000003899863,1989000000255284,,"{'display_value': 'May 9, 2024 11:23 AM', 'value': '1715234019056'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Visibility of quantities posted to payroll GL accounts,,,
1989000003903257,1989000000232783,,"{'display_value': 'May 9, 2024 11:09 AM', 'value': '1715233188048'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Data Load Monitoring and Status Check,,,
1989000003899379,1989000000253216,,"{'display_value': 'May 9, 2024 04:47 AM', 'value': '1715210274218'}",,,,,,1989000000279458,Awaiting User,BI,1989000000279305,,,,,,,,,,,,,,RE: MLO = CMT +R&O (BI-FY25-Planned),,,
1989000003899125,1989000000254132,,"{'display_value': 'May 8, 2024 10:33 AM', 'value': '1715144625844'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: RDM TTS % Check,,,
1989000003890361,1989000003023795,,"{'display_value': 'May 7, 2024 07:19 AM', 'value': '1715046591627'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Creating a role level security for tabular model,,,
1989000003859094,1989000000232939,,"{'display_value': 'May 3, 2024 07:55 AM', 'value': '1714703123772'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: SLED report,,,
1989000003855406,1989000000256568,,"{'display_value': 'May 3, 2024 07:12 AM', 'value': '1714700552290'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Could you please add Adam to BI AP reporting?,,,
1989000003847766,1989000000255913,,"{'display_value': 'May 3, 2024 03:39 AM', 'value': '1714687793515'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Operations - ETL job failure,,,
1989000003847341,1989000000258546,,"{'display_value': 'May 2, 2024 07:41 AM', 'value': '1714615910658'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,Operations Labour Dash Board (BI-FY25-Planned),,,
1989000003847289,1989000000254090,,"{'display_value': 'May 2, 2024 07:26 AM', 'value': '1714614989878'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: OPS0301 BI Report - Missing Cost Element,,,
1989000003847239,1989000000228593,,"{'display_value': 'May 2, 2024 06:34 AM', 'value': '1714611886857'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: 5001172,,,
1989000003847209,1989000000254038,,"{'display_value': 'May 2, 2024 06:31 AM', 'value': '1714611702186'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: Shortage report,,,
1989000003847035,1989000000228019,,"{'display_value': 'May 2, 2024 03:01 AM', 'value': '1714599097664'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Bulla Actual Cover Days vs SAP - confirm variance,,,
1989000003822686,1989000000228717,,"{'display_value': 'Apr 30, 2024 05:44 AM', 'value': '1714436055764'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Add user to BI Parked list,,,
1989000003822102,1989000000258569,,"{'display_value': 'Apr 29, 2024 08:17 AM', 'value': '1714358878853'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Milk Solid report not refreshing,,,
1989000003815035,1989000000232923,,"{'display_value': 'Apr 26, 2024 08:35 AM', 'value': '1714100722664'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,PRO FRT,,,
1989000003804843,1989000000225977,,"{'display_value': 'Apr 26, 2024 04:01 AM', 'value': '1714084304727'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI & and update run out sheets,,,
1989000003804001,1989000000225913,,"{'display_value': 'Apr 24, 2024 01:52 AM', 'value': '1713903736955'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Bulla BI,,,
1989000003797583,1989000000256506,,"{'display_value': 'Apr 23, 2024 01:27 PM', 'value': '1713859063605'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,PMR Project Tracking BI Tool Request,,,
1989000003797425,1989000000253239,,"{'display_value': 'Apr 23, 2024 09:45 AM', 'value': '1713845746983'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Masterdata: QAS Movement,,,
1989000003780937,1989000000228019,,"{'display_value': 'Apr 22, 2024 05:00 AM', 'value': '1713742243257'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Sales Tracking Data Model Data Load Issues,,,
1989000003785549,1989000000228019,,"{'display_value': 'Apr 22, 2024 03:31 AM', 'value': '1713736907663'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Reports not updated,,,
1989000003767519,1989000000252986,,"{'display_value': 'Apr 17, 2024 04:11 AM', 'value': '1713307297087'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,New Measure set up for Inventory Reporting,,,
1989000003757077,1989000000226213,,"{'display_value': 'Apr 15, 2024 04:38 AM', 'value': '1713136105253'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Bi Support,,,
1989000003735209,1989000000254090,,"{'display_value': 'Apr 11, 2024 06:45 AM', 'value': '1712798144757'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,OPS0301 BI Report - Act v Bud Measure,,,
1989000003726243,1989000000254090,,"{'display_value': 'Apr 10, 2024 10:50 AM', 'value': '1712726447332'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: OPS0301 BI P&L Report,,,
1989000003721161,1989000000232923,,"{'display_value': 'Apr 9, 2024 01:56 PM', 'value': '1712651209903'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,SAP QAS Refresh - BI Post verification,,,
1989000003718219,1989000000254125,,"{'display_value': 'Apr 8, 2024 03:33 PM', 'value': '1712570591877'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,VPCM -FRT.xlsx,,,
1989000003708911,1989000000228593,,"{'display_value': 'Apr 8, 2024 09:54 AM', 'value': '1712550267486'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Actual refresh,,,
1989000003708703,1989000000254125,,"{'display_value': 'Apr 8, 2024 07:25 AM', 'value': '1712541303697'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Channel and sub-channel performance [BI-FY25-Unplanned],,,
1989000003708667,1989000000254125,,"{'display_value': 'Apr 8, 2024 07:15 AM', 'value': '1712540752014'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Historical trend analysis dashboard (BI-FY25-Planned),,,
1989000003698501,1989000000232783,,"{'display_value': 'Apr 5, 2024 08:31 AM', 'value': '1712286106631'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Automatic reply: No data available to generate report: Incoming tickets per support group for this week,,,
1989000003693085,1989000000275213,,"{'display_value': 'Apr 4, 2024 03:13 AM', 'value': '1712180633154'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,SSIS Job and Power BI Report Failure,,,
